"player_name","player_url","season_injured","injury","injured_since","injured_until","duration","games_missed","club"
"Lautaro Acosta","https://www.transfermarkt.com/lautaro-acosta/profil/spieler/45307","23/24","Muscle injury",2023-07-20,2023-08-17,"28 days","3","Club Atlético Lanús"
"Lautaro Acosta","https://www.transfermarkt.com/lautaro-acosta/profil/spieler/45307","22/23","Torn muscle bundle",2023-05-15,2023-06-02,"18 days","3","Argentina"
"Marcos Astina","https://www.transfermarkt.com/marcos-astina/profil/spieler/288782","23/24","Cruciate ligament tear",2023-09-13,2024-04-01,"201 days","16","CA Chacarita Juniors"
"Pedro de la Vega","https://www.transfermarkt.com/pedro-de-la-vega/profil/spieler/618984","23/24","Muscle injury",2024-03-04,NA,"65 days","9","Seattle Sounders FC"
"Pedro de la Vega","https://www.transfermarkt.com/pedro-de-la-vega/profil/spieler/618984","23/24","Hamstring injury",2023-09-29,2023-10-05,"6 days","1","Club Atlético Lanús"
"Pedro de la Vega","https://www.transfermarkt.com/pedro-de-la-vega/profil/spieler/618984","22/23","Virus",2023-04-17,2023-04-30,"13 days","2","Club Atlético Lanús"
"Pedro de la Vega","https://www.transfermarkt.com/pedro-de-la-vega/profil/spieler/618984","22/23","Fitness",2022-10-06,2022-10-23,"17 days","4","Club Atlético Lanús"
"Pedro de la Vega","https://www.transfermarkt.com/pedro-de-la-vega/profil/spieler/618984","21/22","Cruciate ligament tear",2022-02-01,2022-10-05,"246 days","46","Club Atlético Lanús"
"José Sinisterra","https://www.transfermarkt.com/jose-sinisterra/profil/spieler/463055","21/22","unknown injury",2021-08-10,2021-08-26,"16 days","2","Club Atlético San Martín (Tucumán)"
"José Sinisterra","https://www.transfermarkt.com/jose-sinisterra/profil/spieler/463055","20/21","Muscle injury",2021-05-05,2021-07-24,"80 days",NA,"Club Atlético Platense"
"José Sinisterra","https://www.transfermarkt.com/jose-sinisterra/profil/spieler/463055","20/21","Muscle injury",2020-11-20,2020-12-15,"25 days","3","Club Atlético Lanús II"
"José Sinisterra","https://www.transfermarkt.com/jose-sinisterra/profil/spieler/463055","19/20","Ankle injury",2019-07-20,2020-02-25,"220 days","3","Club Atlético Platense"
"Sebastián Ribas","https://www.transfermarkt.com/sebastian-ribas/profil/spieler/45577","22/23","Torn muscle bundle",2022-10-10,2022-10-31,"21 days","3","Montevideo City Torque"
"Sebastián Ribas","https://www.transfermarkt.com/sebastian-ribas/profil/spieler/45577","19/20","Toe injury",2019-09-23,2019-10-10,"17 days","2","CA Rosario Central"
"Sebastián Ribas","https://www.transfermarkt.com/sebastian-ribas/profil/spieler/45577","17/18","Knock",2018-03-26,2018-04-05,"10 days","1","CA Patronato"
"Nicolás Orsini","https://www.transfermarkt.com/nicolas-orsini/profil/spieler/289149","22/23","Torn muscle bundle",2023-02-13,2023-03-09,"24 days","4","CA Boca Juniors"
"Nicolás Orsini","https://www.transfermarkt.com/nicolas-orsini/profil/spieler/289149","22/23","Knee injury",2022-09-21,2022-10-24,"33 days","8","CA Boca Juniors"
"Nicolás Orsini","https://www.transfermarkt.com/nicolas-orsini/profil/spieler/289149","21/22","Torn muscle bundle",2021-10-10,2021-12-15,"66 days","13","CA Boca Juniors"
"Nicolás Orsini","https://www.transfermarkt.com/nicolas-orsini/profil/spieler/289149","21/22","Knee injury",2021-07-30,2021-09-01,"33 days","7","CA Boca Juniors"
"Nicolás Orsini","https://www.transfermarkt.com/nicolas-orsini/profil/spieler/289149","21/22","Quarantine",2021-07-22,2021-07-29,"7 days","2","CA Boca Juniors"
"Nicolás Orsini","https://www.transfermarkt.com/nicolas-orsini/profil/spieler/289149","17/18","Lumbar vertebra problems",2017-10-14,2017-11-11,"28 days","4","Fagiano Okayama"
"José Sand","https://www.transfermarkt.com/jose-sand/profil/spieler/26269","23/24","Knee problems",2023-08-13,2023-08-17,"4 days","1","Club Atlético Lanús"
"José Sand","https://www.transfermarkt.com/jose-sand/profil/spieler/26269","23/24","Lumbar vertebra problems",2023-07-27,2023-08-04,"8 days","1","Club Atlético Lanús"
"Matías Donato","https://www.transfermarkt.com/matias-donato/profil/spieler/639576","20/21","Muscle injury",2021-04-01,2021-04-15,"14 days","2","CA Mitre"
"Lisandro Martínez","https://www.transfermarkt.com/lisandro-martinez/profil/spieler/480762","23/24","Calf strain",2024-04-02,2024-05-01,"29 days","6","Manchester United"
"Lisandro Martínez","https://www.transfermarkt.com/lisandro-martinez/profil/spieler/480762","23/24","Knee injury",2024-02-04,2024-03-29,"54 days","8","Manchester United"
"Lisandro Martínez","https://www.transfermarkt.com/lisandro-martinez/profil/spieler/480762","23/24","Foot injury",2023-09-21,2024-01-04,"105 days","22","Manchester United"
"Lisandro Martínez","https://www.transfermarkt.com/lisandro-martinez/profil/spieler/480762","22/23","Metatarsal fracture",2023-04-14,2023-06-30,"77 days","12","Manchester United"
"Lisandro Martínez","https://www.transfermarkt.com/lisandro-martinez/profil/spieler/480762","21/22","Muscle injury",2022-03-21,2022-05-22,"62 days","10","Ajax Amsterdam"
"Lisandro Martínez","https://www.transfermarkt.com/lisandro-martinez/profil/spieler/480762","21/22","unknown injury",2021-12-21,2021-12-31,"10 days","1","Argentina"
"Lisandro Martínez","https://www.transfermarkt.com/lisandro-martinez/profil/spieler/480762","20/21","Knock",2020-09-13,2020-09-19,"6 days","1","Ajax Amsterdam"
"Lisandro Martínez","https://www.transfermarkt.com/lisandro-martinez/profil/spieler/480762","19/20","Hamstring injury",2019-07-05,2019-07-25,"20 days","1","Ajax Amsterdam"
"Lisandro Martínez","https://www.transfermarkt.com/lisandro-martinez/profil/spieler/480762","23/24","Calf strain",2024-04-02,2024-05-01,"29 days","6","Argentina"
"Maximiliano Caire","https://www.transfermarkt.com/maximiliano-caire/profil/spieler/79974","22/23","Cruciate ligament tear",2023-02-06,2023-10-01,"237 days","36","Club Deportivo Oriente Petrolero"
"Juan Gabriel Rodríguez","https://www.transfermarkt.com/juan-gabriel-rodriguez/profil/spieler/189448","23/24","strain",2023-10-31,2023-11-13,"13 days","2","CA Talleres"
"Juan Gabriel Rodríguez","https://www.transfermarkt.com/juan-gabriel-rodriguez/profil/spieler/189448","23/24","muscular problems",2023-09-12,2023-09-28,"16 days","3","CA Talleres"
"Juan Gabriel Rodríguez","https://www.transfermarkt.com/juan-gabriel-rodriguez/profil/spieler/189448","22/23","Ankle sprain",2023-04-01,2023-05-02,"31 days","6","CA Talleres"
"Marcelo Benítez","https://www.transfermarkt.com/marcelo-benitez/profil/spieler/96432","22/23","Torn muscle bundle",2023-06-23,2023-07-13,"20 days","3","CA Central Córdoba (SdE)"
"Rafael Delgado","https://www.transfermarkt.com/rafael-delgado/profil/spieler/167314","23/24","Hamstring injury",2024-05-05,NA,"3 days",NA,"Club Atlético Belgrano"
"Rafael Delgado","https://www.transfermarkt.com/rafael-delgado/profil/spieler/167314","23/24","strain",2024-02-12,2024-02-18,"6 days","1","CA Colón"
"Rafael Delgado","https://www.transfermarkt.com/rafael-delgado/profil/spieler/167314","22/23","Hamstring injury",2023-03-22,2023-04-11,"20 days","2","CA Colón"
"Rafael Delgado","https://www.transfermarkt.com/rafael-delgado/profil/spieler/167314","22/23","Torn muscle bundle",2023-02-02,2023-02-15,"13 days","2","Club Atlético Belgrano"
"Christian Almeida","https://www.transfermarkt.com/christian-almeida/profil/spieler/195936","20/21","Corona virus",2021-05-20,2021-06-03,"14 days","4","Club Nacional"
"Nahuel Molina","https://www.transfermarkt.com/nahuel-molina/profil/spieler/424042","23/24","Muscle injury",2024-05-05,NA,"3 days",NA,"Atlético de Madrid"
"Nahuel Molina","https://www.transfermarkt.com/nahuel-molina/profil/spieler/424042","23/24","Muscle injury",2023-07-24,2023-08-18,"25 days","1","Udinese Calcio"
"Nahuel Molina","https://www.transfermarkt.com/nahuel-molina/profil/spieler/424042","21/22","unknown injury",2022-01-14,2022-01-22,"8 days","4","Udinese Calcio"
"Nahuel Molina","https://www.transfermarkt.com/nahuel-molina/profil/spieler/424042","20/21","unknown injury",2020-10-18,2020-10-21,"3 days","1","Defensa y Justicia"
"Nahuel Molina","https://www.transfermarkt.com/nahuel-molina/profil/spieler/424042","18/19","Hip injury",2018-12-27,2019-01-29,"33 days",NA,"Argentina"
"Nahuel Molina","https://www.transfermarkt.com/nahuel-molina/profil/spieler/424042","18/19","Fitness",2018-09-24,2018-10-18,"24 days","6","Atlético de Madrid"
"Nicolás Tripichio","https://www.transfermarkt.com/nicolas-tripichio/profil/spieler/275614","23/24","unknown injury",2024-03-11,2024-03-26,"15 days","2","Defensa y Justicia"
"Nicolás Tripichio","https://www.transfermarkt.com/nicolas-tripichio/profil/spieler/275614","23/24","unknown injury",2023-11-07,2023-12-10,"33 days","3","Defensa y Justicia"
"Nicolás Tripichio","https://www.transfermarkt.com/nicolas-tripichio/profil/spieler/275614","23/24","Knock",2023-08-10,2023-08-21,"11 days","1","Defensa y Justicia"
"Nicolás Tripichio","https://www.transfermarkt.com/nicolas-tripichio/profil/spieler/275614","22/23","Hamstring injury",2023-04-21,2023-05-22,"31 days","6","Defensa y Justicia"
"Nicolás Tripichio","https://www.transfermarkt.com/nicolas-tripichio/profil/spieler/275614","22/23","Sore muscles",2023-04-13,2023-04-17,"4 days","1","Defensa y Justicia"
"Nicolás Tripichio","https://www.transfermarkt.com/nicolas-tripichio/profil/spieler/275614","22/23","unknown injury",2023-02-21,2023-03-09,"16 days","2","Defensa y Justicia"
"Diego Rodríguez","https://www.transfermarkt.com/diego-rodriguez/profil/spieler/127828","22/23","Muscle injury",2023-03-08,2023-03-29,"21 days","3","Club Nacional"
"Diego Rodríguez","https://www.transfermarkt.com/diego-rodriguez/profil/spieler/127828","22/23","Torn muscle bundle",2022-10-07,2022-10-28,"21 days","4","Club Nacional"
"Diego Rodríguez","https://www.transfermarkt.com/diego-rodriguez/profil/spieler/127828","20/21","ankle sprain",2021-04-26,2021-05-13,"17 days","5","CA San Lorenzo de Almagro"
"Lucas Villarruel","https://www.transfermarkt.com/lucas-villarruel/profil/spieler/268499","21/22","Herniated disc",2022-01-11,2022-06-30,"170 days","24","LDU Quito"
"Lucas Villarruel","https://www.transfermarkt.com/lucas-villarruel/profil/spieler/268499","21/22","Meniscus tear",2021-11-19,2021-12-13,"24 days","2","LDU Quito"
"Leonel Miranda","https://www.transfermarkt.com/leonel-miranda/profil/spieler/259246","23/24","Torn muscle bundle",2024-03-31,NA,"38 days","7","Racing Club"
"Leonel Miranda","https://www.transfermarkt.com/leonel-miranda/profil/spieler/259246","23/24","Fitness",2023-08-01,2023-08-25,"24 days","5","Racing Club"
"Leonel Miranda","https://www.transfermarkt.com/leonel-miranda/profil/spieler/259246","22/23","Cruciate ligament tear",2022-11-07,2023-07-31,"266 days","38","Racing Club"
"Leonel Miranda","https://www.transfermarkt.com/leonel-miranda/profil/spieler/259246","21/22","Foot injury",2021-09-30,2021-10-25,"25 days","5","Racing Club"
"Leonel Miranda","https://www.transfermarkt.com/leonel-miranda/profil/spieler/259246","21/22","Foot injury",2021-09-01,2021-09-22,"21 days","4","Racing Club"
"Ignacio Aliseda","https://www.transfermarkt.com/ignacio-aliseda/profil/spieler/604616","23/24","Hamstring injury",2023-11-22,2024-03-13,"112 days","17","FC Lugano"
"Ignacio Aliseda","https://www.transfermarkt.com/ignacio-aliseda/profil/spieler/604616","23/24","unknown injury",2023-10-18,2023-11-10,"23 days","6","FC Lugano"
"Ignacio Aliseda","https://www.transfermarkt.com/ignacio-aliseda/profil/spieler/604616","23/24","Appendicitis",2023-07-28,2023-08-30,"33 days","5","FC Lugano"
"Ignacio Aliseda","https://www.transfermarkt.com/ignacio-aliseda/profil/spieler/604616","22/23","unknown injury",2022-11-11,2022-12-31,"50 days","1","FC Lugano"
"Ignacio Aliseda","https://www.transfermarkt.com/ignacio-aliseda/profil/spieler/604616","22/23","unknown injury",2022-10-13,2022-10-28,"15 days","3","FC Lugano"
"Ignacio Aliseda","https://www.transfermarkt.com/ignacio-aliseda/profil/spieler/604616","22/23","unknown injury",2022-07-14,2022-08-26,"43 days","8","FC Lugano"
"Ignacio Aliseda","https://www.transfermarkt.com/ignacio-aliseda/profil/spieler/604616","21/22","unknown injury",2022-05-05,2022-05-13,"8 days","2","FC Lugano"
"Ignacio Aliseda","https://www.transfermarkt.com/ignacio-aliseda/profil/spieler/604616","21/22","Shin injury",2021-08-06,2021-09-09,"34 days","5","Chicago Fire FC"
"Ignacio Aliseda","https://www.transfermarkt.com/ignacio-aliseda/profil/spieler/604616","20/21","Hamstring injury",2021-04-20,2021-05-25,"35 days","5","Chicago Fire FC"
"Ignacio Aliseda","https://www.transfermarkt.com/ignacio-aliseda/profil/spieler/604616","20/21","Calf injury",2021-04-10,2021-04-16,"6 days",NA,"FC Lugano"
"Eugenio Isnaldo","https://www.transfermarkt.com/eugenio-isnaldo/profil/spieler/260801","19/20","Ankle injury",2019-08-16,2019-09-12,"27 days","4","Unión La Calera"
"Eugenio Isnaldo","https://www.transfermarkt.com/eugenio-isnaldo/profil/spieler/260801","18/19","Muscle injury",2019-05-06,2019-06-30,"55 days","7","Unión La Calera"
"Eugenio Isnaldo","https://www.transfermarkt.com/eugenio-isnaldo/profil/spieler/260801","17/18","sprain",2017-08-18,2017-08-28,"10 days","2","Asteras Tripolis"
"Ciro Rius","https://www.transfermarkt.com/ciro-rius/profil/spieler/101875","23/24","Cruciate ligament tear",2024-02-12,NA,"86 days","11","Club Atlético Platense"
"Ciro Rius","https://www.transfermarkt.com/ciro-rius/profil/spieler/101875","22/23","Forearm fracture",2022-09-17,2022-11-01,"45 days","8","Club Atlético Tucumán"
"Guido Mainero","https://www.transfermarkt.com/guido-mainero/profil/spieler/441270","22/23","Cruciate ligament tear",2022-09-25,2023-06-06,"254 days","26","CA Sarmiento (Junin)"
"Fabián Bordagaray","https://www.transfermarkt.com/fabian-bordagaray/profil/spieler/110320","20/21","Corona virus",2021-04-04,2021-04-16,"12 days","2","CA Banfield"
"Nicolás Fernández","https://www.transfermarkt.com/nicolas-fernandez/profil/spieler/333921","23/24","Knee problems",2024-04-17,2024-04-27,"10 days","3","Defensa y Justicia"
"Nicolás Fernández","https://www.transfermarkt.com/nicolas-fernandez/profil/spieler/333921","23/24","strain",2023-11-02,2023-11-09,"7 days","2","Defensa y Justicia"
"Nicolás Fernández","https://www.transfermarkt.com/nicolas-fernandez/profil/spieler/333921","23/24","Muscle injury",2023-09-21,2023-10-22,"31 days","7","Defensa y Justicia"
"Nicolás Fernández","https://www.transfermarkt.com/nicolas-fernandez/profil/spieler/333921","21/22","ankle sprain",2021-08-02,2021-08-18,"16 days","3","CA San Lorenzo de Almagro"
"Juan Martín Lucero","https://www.transfermarkt.com/juan-martin-lucero/profil/spieler/162807","22/23","Thigh problems",2022-08-22,2022-09-04,"13 days","1","CSD Colo-Colo"
"Fernando Márquez","https://www.transfermarkt.com/fernando-marquez/profil/spieler/75597","23/24","unknown injury",2023-07-01,2023-07-08,"7 days","2","Club Atlético Grau"
"Fernando Márquez","https://www.transfermarkt.com/fernando-marquez/profil/spieler/75597","22/23","Torn muscle bundle",2023-03-30,2023-04-09,"10 days","1","Club Atlético Grau"
"Fernando Márquez","https://www.transfermarkt.com/fernando-marquez/profil/spieler/75597","22/23","Ankle problems",2023-02-01,2023-03-10,"37 days","4","Club Atlético Grau"
"Fernando Márquez","https://www.transfermarkt.com/fernando-marquez/profil/spieler/75597","22/23","Torn muscle bundle",2022-08-05,2022-09-03,"29 days","4","Club Atlético Grau"
"Marcelo Larrondo","https://www.transfermarkt.com/marcelo-larrondo/profil/spieler/87463","19/20","strain",2020-02-29,2020-03-11,"11 days","2","Club Atlético Tigre"
"Marcelo Larrondo","https://www.transfermarkt.com/marcelo-larrondo/profil/spieler/87463","18/19","muscular problems",2019-05-12,2019-05-19,"7 days","1","Unión La Calera"
"Marcelo Larrondo","https://www.transfermarkt.com/marcelo-larrondo/profil/spieler/87463","18/19","muscular problems",2019-05-12,2019-05-19,"7 days","1","Unión La Calera"
"Marcelo Larrondo","https://www.transfermarkt.com/marcelo-larrondo/profil/spieler/87463","19/20","strain",2020-02-29,2020-03-11,"11 days","2","Chile"
"Marcelo Larrondo","https://www.transfermarkt.com/marcelo-larrondo/profil/spieler/87463","18/19","muscular problems",2019-05-12,2019-05-19,"7 days","1","ACF Fiorentina"
"Marcelo Larrondo","https://www.transfermarkt.com/marcelo-larrondo/profil/spieler/87463","18/19","muscular problems",2019-05-12,2019-05-19,"7 days","1","AC Siena"
"Ignacio Huguenet","https://www.transfermarkt.com/ignacio-huguenet/profil/spieler/540716","20/21","Contracture",2020-09-22,2020-10-06,"14 days","2","Sport Boys Association"
"Renzo Alfani","https://www.transfermarkt.com/renzo-alfani/profil/spieler/492973","22/23","unknown injury",2023-06-01,2023-07-15,"44 days","7","Club Juan Aurich"
"Renzo Alfani","https://www.transfermarkt.com/renzo-alfani/profil/spieler/492973","22/23","Hamstring injury",2023-05-14,2023-05-29,"15 days","2","Club Juan Aurich"
"Renzo Alfani","https://www.transfermarkt.com/renzo-alfani/profil/spieler/492973","21/22","Knee injury",2021-06-25,2021-10-31,"128 days","19","Carlos A. Mannucci"
"Renzo Alfani","https://www.transfermarkt.com/renzo-alfani/profil/spieler/492973","20/21","unknown injury",2021-04-27,2021-05-07,"10 days","1","Carlos A. Mannucci"
"Renzo Alfani","https://www.transfermarkt.com/renzo-alfani/profil/spieler/492973","20/21","Quarantine",2021-04-05,2021-04-21,"16 days","2","Carlos A. Mannucci"
"Renzo Alfani","https://www.transfermarkt.com/renzo-alfani/profil/spieler/492973","20/21","ankle sprain",2020-11-03,2020-12-31,"58 days","6","Deportivo Municipal"
"Renzo Alfani","https://www.transfermarkt.com/renzo-alfani/profil/spieler/492973","20/21","Torn muscle bundle",2020-10-04,2020-10-29,"25 days","4","Deportivo Municipal"
