team_name,league,country,player_name,appearances,goals,minutes_played,Year
Kasimpasa,Süper Lig,Türkiye,Florent Hadergjonaj,26,3,2111,2022
Kasimpasa,Süper Lig,Türkiye,Mickaël Tirpan,26,1,2055,2022
Kasimpasa,Süper Lig,Türkiye,Papy Djilobodji,10,1,900,2022
Kasimpasa,Süper Lig,Türkiye,Daniel Graovac,16,0,1247,2022
Kasimpasa,Süper Lig,Türkiye,Ahmet Engin,30,1,915,2022
Kasimpasa,Süper Lig,Türkiye,Tarkan Serbest,11,0,646,2022
Kasimpasa,Süper Lig,Türkiye,Raoul Petretta,12,1,786,2022
Kasimpasa,Süper Lig,Türkiye,Jeffrey Bruma,11,0,814,2022
Kasimpasa,Süper Lig,Türkiye,Sadık Çiftpınar,12,1,1017,2022
Kasimpasa,Süper Lig,Türkiye,Recep Yemişci,1,0,45,2022
Kasimpasa,Süper Lig,Türkiye,Taylan Aydın,1,0,4,2022
Kasimpasa,Süper Lig,Türkiye,Ryan Donk,23,1,1989,2022
Kasimpasa,Süper Lig,Türkiye,Feyzi Yıldırım,3,0,135,2022
Kasimpasa,Süper Lig,Türkiye,Taha Veysel Kemendi,0,0,0,2022
Kasimpasa,Süper Lig,Türkiye,Nihat Eriş,0,0,0,2022
Kasimpasa,Süper Lig,Türkiye,Haris Hajradinovic,35,3,2409,2022
Kasimpasa,Süper Lig,Türkiye,Bersant Celina,19,1,1048,2022
Kasimpasa,Süper Lig,Türkiye,Gökhan Gül,0,0,0,2022
Kasimpasa,Süper Lig,Türkiye,Valentin Eysseric,34,3,2724,2022
Kasimpasa,Süper Lig,Türkiye,Aytaç Kara,34,5,1611,2022
Kasimpasa,Süper Lig,Türkiye,Mickaël Malsa,10,1,856,2022
Kasimpasa,Süper Lig,Türkiye,Turgay Gemicibasi,7,0,369,2022
Kasimpasa,Süper Lig,Türkiye,Selim Dilli,3,0,69,2022
Kasimpasa,Süper Lig,Türkiye,Yunus Mallı,11,1,238,2022
Kasimpasa,Süper Lig,Türkiye,Oğuzhan Yılmaz,3,0,76,2022
Kasimpasa,Süper Lig,Türkiye,Hasan Emre Yeşilyurt,1,0,16,2022
Kasimpasa,Süper Lig,Türkiye,Anıl Özçelik,0,0,0,2022
Kasimpasa,Süper Lig,Türkiye,Mounir Chouiar,16,2,963,2022
Kasimpasa,Süper Lig,Türkiye,Mortadha Ben Ouanes,31,4,2461,2022
Kasimpasa,Süper Lig,Türkiye,Ali Gholizadeh,4,0,138,2022
Kasimpasa,Süper Lig,Türkiye,Mustafa Eskihellaç,5,0,234,2022
Kasimpasa,Süper Lig,Türkiye,Mamadou Fall,37,9,3136,2022
Kasimpasa,Süper Lig,Türkiye,Stéphane Bahoken,27,4,1632,2022
Kasimpasa,Süper Lig,Türkiye,Erdem Çetinkaya,2,0,31,2022
Kasimpasa,Süper Lig,Türkiye,Berat Kalkan,12,0,288,2022
Kasimpasa,Süper Lig,Türkiye,Tunay Torun,11,0,157,2022
Kasimpasa,Süper Lig,Türkiye,Fodé Koita,15,3,843,2022
Kasimpasa,Süper Lig,Türkiye,Ali Demirel,11,3,374,2022
Kayserispor,Süper Lig,Türkiye,Bilal Bayazıt,31,0,2813,2022
Kayserispor,Süper Lig,Türkiye,Şamil Öztürk,0,0,0,2022
Kayserispor,Süper Lig,Türkiye,Abdulkadir Taşdan,0,0,0,2022
Kayserispor,Süper Lig,Türkiye,Cenk Gönen,9,0,726,2022
Kayserispor,Süper Lig,Türkiye,Onur Bulut,23,3,2100,2022
Kayserispor,Süper Lig,Türkiye,Majid Hosseini,28,3,2320,2022
Kayserispor,Süper Lig,Türkiye,Arif Kocaman,16,1,1242,2022
Kayserispor,Süper Lig,Türkiye,Gökhan Sazdağı,36,2,2270,2022
Kayserispor,Süper Lig,Türkiye,Joseph Attamah,9,0,646,2022
Kayserispor,Süper Lig,Türkiye,Lionel Carole,25,0,2066,2022
Kayserispor,Süper Lig,Türkiye,Anthony Uzodimma,20,1,1085,2022
Kayserispor,Süper Lig,Türkiye,Dimitrios Kolovetsios,34,1,3005,2022
Kayserispor,Süper Lig,Türkiye,Muhammed Eren Arıkan,0,0,0,2022
Kayserispor,Süper Lig,Türkiye,Ahmet Kağan Malatyalı,1,0,0,2022
Kayserispor,Süper Lig,Türkiye,Mert Dinç,0,0,0,2022
Kayserispor,Süper Lig,Türkiye,Olivier Kemen,31,3,2191,2022
Kayserispor,Süper Lig,Türkiye,Bernard Mensah,31,5,1964,2022
Kayserispor,Süper Lig,Türkiye,Campanharo,25,0,1800,2022
Kayserispor,Süper Lig,Türkiye,Ali Karimi,24,2,1242,2022
Kayserispor,Süper Lig,Türkiye,Yaw Ackah,19,0,732,2022
Kayserispor,Süper Lig,Türkiye,Andrea Bertolacci,8,1,334,2022
Kayserispor,Süper Lig,Türkiye,Baran Gezek,7,0,209,2022
Kayserispor,Süper Lig,Türkiye,Eray Özbek,0,0,0,2022
Kayserispor,Süper Lig,Türkiye,Berat Eskin,2,0,12,2022
Kayserispor,Süper Lig,Türkiye,Mame Thiam,30,8,2116,2022
Kayserispor,Süper Lig,Türkiye,Miguel Cardoso,35,8,2666,2022
Kayserispor,Süper Lig,Türkiye,Carlos Mané,30,4,1704,2022
Kayserispor,Süper Lig,Türkiye,Ramazan Civelek,32,2,1308,2022
Kayserispor,Süper Lig,Türkiye,Emrah Başsan,31,3,1580,2022
Kayserispor,Süper Lig,Türkiye,Talha Sarıarslan,8,0,76,2022
Kayserispor,Süper Lig,Türkiye,Hayrullah Erkip,1,0,24,2022
Kayserispor,Süper Lig,Türkiye,Mustafa Pektemek,14,1,401,2022
Kayserispor,Süper Lig,Türkiye,Ethem Balcı,1,1,2,2022
Kayserispor,Süper Lig,Türkiye,Nurettin Korkmaz,0,0,0,2022
Kayserispor,Süper Lig,Türkiye,Mario Gavranovic,25,5,1360,2022
Kayserispor,Süper Lig,Türkiye,İlhan Parlak,26,3,775,2022
Sivasspor,Süper Lig,Türkiye,Ali Şaşal Vural,41,0,3645,2022
Sivasspor,Süper Lig,Türkiye,Emre Satılmış,0,0,0,2022
Sivasspor,Süper Lig,Türkiye,Baver Kuçkar,0,0,0,2022
Sivasspor,Süper Lig,Türkiye,Muammer Yıldırım,10,0,854,2022
Sivasspor,Süper Lig,Türkiye,Dimitrios Goutas,46,0,3834,2022
Sivasspor,Süper Lig,Türkiye,Uğur Çiftçi,37,0,3007,2022
Sivasspor,Süper Lig,Türkiye,Erdoğan Yeşilyurt,41,6,3335,2022
Sivasspor,Süper Lig,Türkiye,Aaron Appindangoyé,26,0,1952,2022
Sivasspor,Süper Lig,Türkiye,Murat Paluli,28,0,2117,2022
Sivasspor,Süper Lig,Türkiye,Alaaddin Okumuş,16,0,709,2022
Sivasspor,Süper Lig,Türkiye,Samba Camara,13,0,697,2022
Sivasspor,Süper Lig,Türkiye,Caner Osmanpaşa,35,2,2873,2022
Sivasspor,Süper Lig,Türkiye,Mehmet Albayrak,2,0,12,2022
Sivasspor,Süper Lig,Türkiye,Ziya Erdal,21,0,1155,2022
Sivasspor,Süper Lig,Türkiye,Dia Saba,20,6,1571,2022
Sivasspor,Süper Lig,Türkiye,Kerem Atakan Kesgin,4,0,246,2022
Sivasspor,Süper Lig,Türkiye,Charilaos Charisis,38,1,2473,2022
Sivasspor,Süper Lig,Türkiye,Fredrik Ulvestad,42,2,2865,2022
Sivasspor,Süper Lig,Türkiye,Robin Yalçın,31,1,1672,2022
Sivasspor,Süper Lig,Türkiye,Samu Saiz,17,4,1260,2022
Sivasspor,Süper Lig,Türkiye,Kader Keita,22,0,1260,2022
Sivasspor,Süper Lig,Türkiye,Özkan Yiğiter,0,0,0,2022
Sivasspor,Süper Lig,Türkiye,Hakan Arslan,42,4,2124,2022
Sivasspor,Süper Lig,Türkiye,Isaac Cofie,19,2,1174,2022
Sivasspor,Süper Lig,Türkiye,Armin Đerlek,0,0,0,2022
Sivasspor,Süper Lig,Türkiye,Eren Kaya,0,0,0,2022
Sivasspor,Süper Lig,Türkiye,Kaan Onaran,0,0,0,2022
Sivasspor,Süper Lig,Türkiye,Jordy Caicedo,17,3,677,2022
Sivasspor,Süper Lig,Türkiye,Karol Angielski,23,1,560,2022
Sivasspor,Süper Lig,Türkiye,Max Gradel,44,10,3297,2022
Sivasspor,Süper Lig,Türkiye,Emre Gökay,4,1,108,2022
Sivasspor,Süper Lig,Türkiye,Clinton N'Jie,41,3,1964,2022
Sivasspor,Süper Lig,Türkiye,Ahmed Musa,24,0,565,2022
Sivasspor,Süper Lig,Türkiye,Leke James,21,4,946,2022
Sivasspor,Süper Lig,Türkiye,Mert Dursun,0,0,0,2022
Sivasspor,Süper Lig,Türkiye,Mustapha Yatabaré,39,12,2465,2022
Sivasspor,Süper Lig,Türkiye,Muhammed Ergin,0,0,0,2022
Sivasspor,Süper Lig,Türkiye,Eren Şahin,0,0,0,2022
Gaziantep FK,Süper Lig,Türkiye,Günay Güvenç,23,0,2100,2022
Gaziantep FK,Süper Lig,Türkiye,Erten Ersu,0,0,0,2022
Gaziantep FK,Süper Lig,Türkiye,Burak Bozan,3,0,270,2022
Gaziantep FK,Süper Lig,Türkiye,Alin Toșca,11,0,841,2022
Gaziantep FK,Süper Lig,Türkiye,Arda Kızıldağ,9,1,492,2022
Gaziantep FK,Süper Lig,Türkiye,Ertuğrul Ersoy,20,3,1787,2022
Gaziantep FK,Süper Lig,Türkiye,Stelios Kitsiou,21,1,1868,2022
Gaziantep FK,Süper Lig,Türkiye,Papy Djilobodji,21,1,1838,2022
Gaziantep FK,Süper Lig,Türkiye,Matej Hanousek,22,0,1373,2022
Gaziantep FK,Süper Lig,Türkiye,İbrahim Pehlivan,14,0,775,2022
Gaziantep FK,Süper Lig,Türkiye,Ömürcan Artan,8,0,580,2022
Gaziantep FK,Süper Lig,Türkiye,Berkan Küpelikılınç,0,0,0,2022
Gaziantep FK,Süper Lig,Türkiye,Alexandru Maxim,25,5,2175,2022
Gaziantep FK,Süper Lig,Türkiye,Furkan Soyalp,22,1,1418,2022
Gaziantep FK,Süper Lig,Türkiye,Alexander Merkel,17,3,904,2022
Gaziantep FK,Süper Lig,Türkiye,Marko Jevtovic,24,3,2135,2022
Gaziantep FK,Süper Lig,Türkiye,Luka Stankovski,7,0,68,2022
Gaziantep FK,Süper Lig,Türkiye,Abdulkadir Parmak,11,1,558,2022
Gaziantep FK,Süper Lig,Türkiye,Onurhan Babuscu,4,0,124,2022
Gaziantep FK,Süper Lig,Türkiye,Berke Gürbüz,0,0,0,2022
Gaziantep FK,Süper Lig,Türkiye,Bahadır Gölgeli,0,0,0,2022
Gaziantep FK,Süper Lig,Türkiye,João Figueiredo,26,9,2073,2022
Gaziantep FK,Süper Lig,Türkiye,Lazar Markovic,22,5,1127,2022
Gaziantep FK,Süper Lig,Türkiye,Mustafa Eskihellaç,17,2,1100,2022
Gaziantep FK,Süper Lig,Türkiye,Ángelo Sagal,18,2,1002,2022
Gaziantep FK,Süper Lig,Türkiye,Valmir Veliu,18,1,557,2022
Gaziantep FK,Süper Lig,Türkiye,Tomas Pekhart,13,2,509,2022
Gaziantep FK,Süper Lig,Türkiye,Torgeir Børven,1,0,17,2022
Gaziantep FK,Süper Lig,Türkiye,Mirza Cihan,14,0,266,2022
Gaziantep FK,Süper Lig,Türkiye,Abdulkerim Cakar,1,0,33,2022
Hatayspor,Süper Lig,Türkiye,Erce Kardeşler,21,0,1890,2022
Hatayspor,Süper Lig,Türkiye,Abdullah Yiğiter,1,0,90,2022
Hatayspor,Süper Lig,Türkiye,Yavuz Buğra Boyar,0,0,0,2022
Hatayspor,Süper Lig,Türkiye,Sam Adekugbe,19,0,1458,2022
Hatayspor,Süper Lig,Türkiye,Burak Bekaroğlu,3,0,270,2022
Hatayspor,Süper Lig,Türkiye,Burak Öksüz,11,1,888,2022
Hatayspor,Süper Lig,Türkiye,Kerim Alıcı,4,0,283,2022
Hatayspor,Süper Lig,Türkiye,Burak Yılmaz,11,0,944,2022
Hatayspor,Süper Lig,Türkiye,Kamil Ahmet Çörekçi,18,0,1524,2022
Hatayspor,Süper Lig,Türkiye,Ognjen Vranjes,15,0,1225,2022
Hatayspor,Süper Lig,Türkiye,Engin Can Aksoy,2,0,102,2022
Hatayspor,Süper Lig,Türkiye,Musa Çağıran,13,0,490,2022
Hatayspor,Süper Lig,Türkiye,Simon Falette,9,0,627,2022
Hatayspor,Süper Lig,Türkiye,Kaan Kanak,16,1,796,2022
Hatayspor,Süper Lig,Türkiye,Jeremy Dudziak,3,0,88,2022
Hatayspor,Süper Lig,Türkiye,Onur Ergün,20,1,1225,2022
Hatayspor,Süper Lig,Türkiye,Mehdi Boudjemaa,20,0,1121,2022
Hatayspor,Süper Lig,Türkiye,Rayane Aabid,22,0,1385,2022
Hatayspor,Süper Lig,Türkiye,Muhammed Mert,3,0,61,2022
Hatayspor,Süper Lig,Türkiye,Rúben Ribeiro,20,0,1315,2022
Hatayspor,Süper Lig,Türkiye,Selimcan Temel,0,0,0,2022
Hatayspor,Süper Lig,Türkiye,Ali Yıldız,0,0,0,2022
Hatayspor,Süper Lig,Türkiye,Bertuğ Yıldırım,17,4,764,2022
Hatayspor,Süper Lig,Türkiye,Ayoub El Kaabi,21,8,1800,2022
Hatayspor,Süper Lig,Türkiye,Saba Lobjanidze,21,1,1550,2022
Hatayspor,Süper Lig,Türkiye,Dylan Saint-Louis,9,0,366,2022
Hatayspor,Süper Lig,Türkiye,Kevin Varga,12,0,373,2022
Hatayspor,Süper Lig,Türkiye,Mohammed Kamara,1,0,17,2022
Hatayspor,Süper Lig,Türkiye,Kévin Soni,3,0,81,2022
Hatayspor,Süper Lig,Türkiye,Zé Luís,15,2,673,2022
Hatayspor,Süper Lig,Türkiye,Sadık Baş,6,0,184,2022
Hatayspor,Süper Lig,Türkiye,Sarper Çağlar,1,0,7,2022
Hatayspor,Süper Lig,Türkiye,Berke Önde,0,0,0,2022
Hatayspor,Süper Lig,Türkiye,Christian Atsu,4,1,79,2022
Istanbulspor,Süper Lig,Türkiye,David Jensen,33,0,2970,2022
Istanbulspor,Süper Lig,Türkiye,Marin Ljubic,0,0,0,2022
Istanbulspor,Süper Lig,Türkiye,Ahmet Kıvanç,0,0,0,2022
Istanbulspor,Süper Lig,Türkiye,Alp Arda,3,0,300,2022
Istanbulspor,Süper Lig,Türkiye,Mücahit Serbest,0,0,0,2022
Istanbulspor,Süper Lig,Türkiye,Mehmet Yeşil,35,2,2491,2022
Istanbulspor,Süper Lig,Türkiye,Duhan Aksu,30,0,2268,2022
Istanbulspor,Süper Lig,Türkiye,Okan Erdoğan,31,0,2644,2022
Istanbulspor,Süper Lig,Türkiye,Michael Ologo,8,0,538,2022
Istanbulspor,Süper Lig,Türkiye,Ertuğrul Ersoy,5,0,44,2022
Istanbulspor,Süper Lig,Türkiye,Ali Yaşar,26,1,1613,2022
Istanbulspor,Süper Lig,Türkiye,Simon Deli,10,0,705,2022
Istanbulspor,Süper Lig,Türkiye,Demeaco Duhaney,20,1,1752,2022
Istanbulspor,Süper Lig,Türkiye,Adi Mehremic,17,1,829,2022
Istanbulspor,Süper Lig,Türkiye,Oğuzhan Berber,19,0,1211,2022
Istanbulspor,Süper Lig,Türkiye,Denis Kovacevic,0,0,0,2022
Istanbulspor,Süper Lig,Türkiye,Arda Belen,0,0,0,2022
Istanbulspor,Süper Lig,Türkiye,Florian Loshaj,8,0,356,2022
Istanbulspor,Süper Lig,Türkiye,Onur Ergün,10,1,601,2022
Istanbulspor,Süper Lig,Türkiye,Muammer Sarıkaya,32,1,2285,2022
Istanbulspor,Süper Lig,Türkiye,Melih Kabasakal,19,1,1469,2022
Istanbulspor,Süper Lig,Türkiye,Mahamadou Ba,15,1,1147,2022
Istanbulspor,Süper Lig,Türkiye,Kerem Şen,7,1,231,2022
Istanbulspor,Süper Lig,Türkiye,Eduart Rroca,25,4,1869,2022
Istanbulspor,Süper Lig,Türkiye,Vefa Temel,3,0,79,2022
Istanbulspor,Süper Lig,Türkiye,Ferhat Yazgan,2,0,119,2022
Istanbulspor,Süper Lig,Türkiye,Eslem Öztürk,1,0,0,2022
Istanbulspor,Süper Lig,Türkiye,Aldin Cajic,9,0,125,2022
Istanbulspor,Süper Lig,Türkiye,Yusuf Özer,1,0,46,2022
Istanbulspor,Süper Lig,Türkiye,Dijlan Aydın,1,0,13,2022
Istanbulspor,Süper Lig,Türkiye,Enver Sarıalioğlu,0,0,0,2022
Istanbulspor,Süper Lig,Türkiye,Valon Ethemi,32,12,2392,2022
Istanbulspor,Süper Lig,Türkiye,Emeka Eze,15,4,1121,2022
Istanbulspor,Süper Lig,Türkiye,Jetmir Topalli,30,7,1896,2022
Istanbulspor,Süper Lig,Türkiye,Emir Kaan Gültekin,28,2,1159,2022
Istanbulspor,Süper Lig,Türkiye,İbrahim Yılmaz,19,0,1383,2022
Istanbulspor,Süper Lig,Türkiye,Jason Lokilo,16,4,1126,2022
Istanbulspor,Süper Lig,Türkiye,Valmir Veliu,1,0,44,2022
Istanbulspor,Süper Lig,Türkiye,Kristal Abazaj,5,0,185,2022
Istanbulspor,Süper Lig,Türkiye,Mirza Cihan,0,0,0,2022
Istanbulspor,Süper Lig,Türkiye,Raymond Owusu,1,0,30,2022
Istanbulspor,Süper Lig,Türkiye,Sidrit Guri,14,0,332,2022
Istanbulspor,Süper Lig,Türkiye,Kubilay Köylü,0,0,0,2022
Istanbulspor,Süper Lig,Türkiye,Kağan Bağış,10,0,182,2022
Istanbulspor,Süper Lig,Türkiye,Patrick Ebert,8,0,269,2022
Giresunspor,1.Lig,Türkiye,Onurcan Piri,23,0,1959,2022
Giresunspor,1.Lig,Türkiye,Erkan Anapa,0,0,0,2022
Giresunspor,1.Lig,Türkiye,Ferhat Kaplan,16,0,1370,2022
Giresunspor,1.Lig,Türkiye,Doğaç Çiftçi,0,0,0,2022
Giresunspor,1.Lig,Türkiye,Bedirhan Beyaz,0,0,0,2022
Giresunspor,1.Lig,Türkiye,Alexis Pérez,26,0,2194,2022
Giresunspor,1.Lig,Türkiye,Sergen Piçinciol,7,0,448,2022
Giresunspor,1.Lig,Türkiye,Hayrullah Bilazer,32,0,2785,2022
Giresunspor,1.Lig,Türkiye,Rahmetullah Berişbek,20,1,375,2022
Giresunspor,1.Lig,Türkiye,Ramón Arias,32,0,2689,2022
Giresunspor,1.Lig,Türkiye,Kadir Seven,17,0,798,2022
Giresunspor,1.Lig,Türkiye,Alper Uludağ,31,1,2350,2022
Giresunspor,1.Lig,Türkiye,Şahin Dik,0,0,0,2022
Giresunspor,1.Lig,Türkiye,Faruk Can Genç,16,1,884,2022
Giresunspor,1.Lig,Türkiye,Talha Ülvan,10,0,311,2022
Giresunspor,1.Lig,Türkiye,Anıl Yiğit Çınar,0,0,0,2022
Giresunspor,1.Lig,Türkiye,Fatih Yılmaz,0,0,0,2022
Giresunspor,1.Lig,Türkiye,Arda Kılıç,0,0,0,2022
Giresunspor,1.Lig,Türkiye,Faustin Senghor,7,0,202,2022
Giresunspor,1.Lig,Türkiye,Jorman Campuzano,27,2,2117,2022
Giresunspor,1.Lig,Türkiye,Hamidou Traoré,3,0,270,2022
Giresunspor,1.Lig,Türkiye,Görkem Sağlam,31,2,2116,2022
Giresunspor,1.Lig,Türkiye,Robert Mejía,32,1,2379,2022
Giresunspor,1.Lig,Türkiye,Doğan Can Davas,27,1,663,2022
Giresunspor,1.Lig,Türkiye,Murat Cem Akpınar,33,1,992,2022
Giresunspor,1.Lig,Türkiye,Vukan Savicevic,29,3,1497,2022
Giresunspor,1.Lig,Türkiye,Çekdar Orhan,0,0,0,2022
Giresunspor,1.Lig,Türkiye,Erol Can Akdağ,4,0,62,2022
Giresunspor,1.Lig,Türkiye,Furkan Kütük,0,0,0,2022
Giresunspor,1.Lig,Türkiye,Gökdeniz Karadeniz,0,0,0,2022
Giresunspor,1.Lig,Türkiye,Borja Sainz,34,10,2744,2022
Giresunspor,1.Lig,Türkiye,Serginho,32,3,2470,2022
Giresunspor,1.Lig,Türkiye,Riad Bajic,35,14,2913,2022
Giresunspor,1.Lig,Türkiye,Oğulcan Çağlayan,11,0,395,2022
Giresunspor,1.Lig,Türkiye,Brandley Kuwas,30,1,1352,2022
Giresunspor,1.Lig,Türkiye,Mert Kurt,9,0,94,2022
Ümraniyespor,1.Lig,Türkiye,Berke Özer,5,0,450,2022
Ümraniyespor,1.Lig,Türkiye,Orkun Özdemir,21,0,1811,2022
Ümraniyespor,1.Lig,Türkiye,Onur Yıldırım,0,0,0,2022
Ümraniyespor,1.Lig,Türkiye,Anıl Demir,2,0,180,2022
Ümraniyespor,1.Lig,Türkiye,Serkan Kırıntılı,11,0,919,2022
Ümraniyespor,1.Lig,Türkiye,Allyson,17,0,1457,2022
Ümraniyespor,1.Lig,Türkiye,Mustafa Eser,14,0,964,2022
Ümraniyespor,1.Lig,Türkiye,Ermir Lenjani,21,0,1504,2022
Ümraniyespor,1.Lig,Türkiye,Onur Atasayar,20,0,1501,2022
Ümraniyespor,1.Lig,Türkiye,Tomislav Glumac,28,2,2401,2022
Ümraniyespor,1.Lig,Türkiye,Strahil Popov,23,0,1919,2022
Ümraniyespor,1.Lig,Türkiye,Mert Yılmaz,4,0,197,2022
Ümraniyespor,1.Lig,Türkiye,Yusuf Saitoğlu,2,0,104,2022
Ümraniyespor,1.Lig,Türkiye,Emre Nefiz,2,0,45,2022
Ümraniyespor,1.Lig,Türkiye,Alexandru Epureanu,13,0,1170,2022
Ümraniyespor,1.Lig,Türkiye,Deniz Tabak,1,0,5,2022
Ümraniyespor,1.Lig,Türkiye,Kartal Yılmaz,26,0,1666,2022
Ümraniyespor,1.Lig,Türkiye,Durel Avounou,27,5,1742,2022
Ümraniyespor,1.Lig,Türkiye,Isaac Sackey,32,0,2209,2022
Ümraniyespor,1.Lig,Türkiye,Nika Gagnidze,3,0,107,2022
Ümraniyespor,1.Lig,Türkiye,Oğuz Gürbulak,31,1,1915,2022
Ümraniyespor,1.Lig,Türkiye,Serkan Göksu,31,0,1952,2022
Ümraniyespor,1.Lig,Türkiye,Batuhan Arıcı,2,0,97,2022
Ümraniyespor,1.Lig,Türkiye,Yunus Mertoğlu,3,0,91,2022
Ümraniyespor,1.Lig,Türkiye,Mustafa Can Karagöz,0,0,0,2022
Ümraniyespor,1.Lig,Türkiye,Fatih Şanlıtürk,7,0,241,2022
Ümraniyespor,1.Lig,Türkiye,Antonio Mrsic,33,8,1213,2022
Ümraniyespor,1.Lig,Türkiye,Doğukan Saral,1,0,39,2022
Ümraniyespor,1.Lig,Türkiye,Yusuf Yardımcı,0,0,0,2022
Ümraniyespor,1.Lig,Türkiye,Beren Küçükbaşarık,1,0,19,2022
Ümraniyespor,1.Lig,Türkiye,Umut Nayir,33,18,2790,2022
Ümraniyespor,1.Lig,Türkiye,Olarenwaju Kayode,11,3,512,2022
Ümraniyespor,1.Lig,Türkiye,Jesse Sekidika,14,1,851,2022
Ümraniyespor,1.Lig,Türkiye,Metehan Mimaroğlu,12,1,451,2022
Ümraniyespor,1.Lig,Türkiye,Valentin Gheorghe,26,2,1160,2022
Ümraniyespor,1.Lig,Türkiye,Adel Bettaieb,24,1,946,2022
Ümraniyespor,1.Lig,Türkiye,Geraldo,31,1,1904,2022
Ümraniyespor,1.Lig,Türkiye,Yonathan Del Valle,18,1,721,2022
Ümraniyespor,1.Lig,Türkiye,Onur Ayık,32,2,1616,2022
Ümraniyespor,1.Lig,Türkiye,Güneş Güventürk,1,0,4,2022
Ümraniyespor,1.Lig,Türkiye,Tahsin Hacımustafaoğlu,1,1,29,2022
Ümraniyespor,1.Lig,Türkiye,Buğra Erdoğan,1,0,5,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Anatoliy Trubin,38,0,3450,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Dmytro Riznyk,0,0,0,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Oleksiy Shevchenko,1,0,27,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Tymur Puzankov,0,0,0,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Andriy Pyatov,2,0,153,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Mykola Matvienko,38,2,3388,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Valeriy Bondar,35,1,3108,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Yukhym Konoplya,26,2,2001,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Giorgi Gocholeishvili,13,1,777,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Bogdan Mykhaylichenko,32,2,2363,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Sergiy Kryvtsov,11,0,727,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Yaroslav Rakitskyi,14,2,1101,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Viktor Kornienko,1,0,18,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Eduard Kozik,3,0,11,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Lucas Taylor,16,1,869,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Maryan Faryna,1,0,90,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Georgiy Sudakov,39,5,3194,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Artem Bondarenko,38,10,3046,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Dmytro Kryskiv,22,6,1228,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Taras Stepanenko,36,3,2948,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Yegor Nazaryna,23,0,931,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Neven Djurasek,26,1,1085,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Oleg Ocheretko,14,0,445,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Andriy Totovytskyi,10,0,284,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Mykhaylo Mudryk,18,10,1431,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Lassina Traoré,31,6,1566,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Danylo Sikan,33,9,1356,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Oleksandr Zubkov,26,7,1787,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Kevin Kelsy,17,6,563,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Maryan Shved,14,4,601,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Dmytro Topalov,13,0,556,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Ivan Petryak,22,1,641,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Andriy Boryachuk,2,0,34,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Andriy Kulakov,0,0,0,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Khusrav Toirov,2,0,21,2022
Shakhtar Donetsk,Premier Liga,Ukraine,Anton Glushchenko,1,0,27,2022
Dynamo Kyiv,Premier Liga,Ukraine,Georgiy Bushchan,16,0,1498,2022
Dynamo Kyiv,Premier Liga,Ukraine,Ruslan Neshcheret,22,0,1926,2022
Dynamo Kyiv,Premier Liga,Ukraine,Denys Boyko,6,0,416,2022
Dynamo Kyiv,Premier Liga,Ukraine,Valentyn Morgun,0,0,0,2022
Dynamo Kyiv,Premier Liga,Ukraine,Denys Ignatenko,0,0,0,2022
Dynamo Kyiv,Premier Liga,Ukraine,Yuriy Avramenko,0,0,0,2022
Dynamo Kyiv,Premier Liga,Ukraine,Ilya Zabarnyi,25,0,2267,2022
Dynamo Kyiv,Premier Liga,Ukraine,Oleksandr Tymchyk,23,1,1666,2022
Dynamo Kyiv,Premier Liga,Ukraine,Denys Popov,24,1,1829,2022
